[power_x0: 107, power_mu: 63, period: 14, acr_value: 2, balance: -2, unique_sequence_count: 10]
[power_x0: 160, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 161, power_mu: 243, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 164, power_mu: 235, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 164, power_mu: 243, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 10]
[power_x0: 165, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 167, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 169, power_mu: 224, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 169, power_mu: 235, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 169, power_mu: 243, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 169, power_mu: 245, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 170, power_mu: 231, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 171, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 173, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 173, power_mu: 245, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 174, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 174, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 176, power_mu: 235, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 177, power_mu: 231, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 177, power_mu: 235, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 177, power_mu: 245, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 178, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 178, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 179, power_mu: 224, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 179, power_mu: 231, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 9]
[power_x0: 179, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 179, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 179, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 180, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 181, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 182, power_mu: 243, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 182, power_mu: 245, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 182, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 183, power_mu: 231, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 10]
[power_x0: 185, power_mu: 231, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 186, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 186, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 186, power_mu: 250, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 156, power_mu: 224, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 189, power_mu: 28, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 190, power_mu: 11, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 191, power_mu: 7, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 191, power_mu: 11, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 192, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 192, power_mu: 28, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 194, power_mu: 11, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 195, power_mu: 11, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 199, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 200, power_mu: 11, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 201, power_mu: 14, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 6]
[power_x0: 202, power_mu: 11, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 202, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 203, power_mu: 11, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 204, power_mu: 11, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 205, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 206, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 208, power_mu: 11, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 209, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 211, power_mu: 7, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 10]
[power_x0: 211, power_mu: 11, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 214, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 215, power_mu: 11, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 215, power_mu: 22, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 217, power_mu: 11, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 193, power_mu: 56, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 195, power_mu: 56, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 193, power_mu: 56, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 188, power_mu: 88, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 190, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 193, power_mu: 63, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 193, power_mu: 88, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 196, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 198, power_mu: 63, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 199, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 201, power_mu: 63, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 10]
[power_x0: 201, power_mu: 88, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 205, power_mu: 63, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 7]
[power_x0: 207, power_mu: 63, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 9]
[power_x0: 207, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 211, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 212, power_mu: 88, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 214, power_mu: 63, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 215, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 217, power_mu: 63, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 217, power_mu: 88, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 189, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 191, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 193, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 193, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 194, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 195, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 196, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 197, power_mu: 95, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 199, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 200, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 200, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 206, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 207, power_mu: 95, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 208, power_mu: 95, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 208, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 210, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 213, power_mu: 95, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 214, power_mu: 95, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 215, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 216, power_mu: 97, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 189, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 192, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 197, power_mu: 133, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 200, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 201, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 203, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 206, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 207, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 209, power_mu: 133, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 215, power_mu: 133, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 187, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 188, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 188, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 190, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 191, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 192, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 193, power_mu: 176, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 194, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 195, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 198, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 199, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 199, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 200, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 201, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 202, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 202, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 203, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 203, power_mu: 176, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 208, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 210, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 212, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 213, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 213, power_mu: 176, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 214, power_mu: 176, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 216, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 217, power_mu: 176, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 187, power_mu: 175, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 187, power_mu: 215, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 188, power_mu: 190, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 189, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 189, power_mu: 193, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 190, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 191, power_mu: 190, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 192, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 193, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 194, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 195, power_mu: 193, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 10]
[power_x0: 195, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 196, power_mu: 193, period: 14, acr_value: 6, balance: 0, unique_sequence_count: 9]
[power_x0: 196, power_mu: 215, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 197, power_mu: 190, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 197, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 197, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 198, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 198, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 198, power_mu: 215, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 199, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 200, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 201, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 201, power_mu: 215, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 204, power_mu: 190, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 206, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 206, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 206, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 207, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 208, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 210, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 211, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 213, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 214, power_mu: 190, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 214, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 215, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 216, power_mu: 190, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 216, power_mu: 215, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 217, power_mu: 194, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 187, power_mu: 215, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 9]
[power_x0: 187, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 187, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 190, power_mu: 235, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 190, power_mu: 243, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 190, power_mu: 245, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 191, power_mu: 224, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 6]
[power_x0: 191, power_mu: 243, period: 14, acr_value: 6, balance: -2, unique_sequence_count: 10]
[power_x0: 191, power_mu: 250, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 9]
[power_x0: 192, power_mu: 224, period: 14, acr_value: 6, balance: 2, unique_sequence_count: 10]
